EDGEitems;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
;NONBIOJETK;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;NONBIOJETK;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;NONBIOJETK;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;NONBIOJETK;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;NONBIOJETK;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;NONBIOJETK;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;NONCRUDE;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;NONCRUDE;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;NONCRUDE;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;NONCRUDE;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;NONCRUDE;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;NONCRUDE;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;NONCRUDE;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;NONCRUDE;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;OBIOLIQ;NONMET;seliqbio;feli_cement;tdbiohoi;1;
;OBIOLIQ;CHEMICAL;seliqbio;feli_chemicals;tdbiohoi;1;
;OBIOLIQ;EBLASTFUR;seliqbio;feli_steel;tdbiohoi;1;
;OBIOLIQ;ECOKEOVS;seliqbio;feli_steel;tdbiohoi;1;
;OBIOLIQ;TBLASTFUR;seliqbio;feli_steel;tdbiohoi;1;
;OBIOLIQ;TCOKEOVS;seliqbio;feli_steel;tdbiohoi;1;
;OBIOLIQ;TOTIND;seliqbio;feli_steel;tdbiohoi;1;
;OBIOLIQ;CONSTRUC;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;FOODPRO;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;INONSPEC;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;MACHINE;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;MINING;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;NONFERR;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;PAPERPRO;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;TEXTILES;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;TRANSEQ;seliqbio;feli_otherInd;tdbiohoi;1;
;OBIOLIQ;WOODPRO;seliqbio;feli_otherInd;tdbiohoi;1;
;OGASES;NONMET;segafos;fega_cement;tdfosgai;1;
;OGASES;CHEMICAL;segafos;fega_chemicals;tdfosgai;1;
;OGASES;EBLASTFUR;segafos;fega_steel;tdfosgai;1;
;OGASES;ECOKEOVS;segafos;fega_steel;tdfosgai;1;
;OGASES;TBLASTFUR;segafos;fega_steel;tdfosgai;1;
;OGASES;TCOKEOVS;segafos;fega_steel;tdfosgai;1;
;OGASES;TOTIND;segafos;fega_steel;tdfosgai;1;
;OGASES;CONSTRUC;segafos;fega_otherInd;tdfosgai;1;
;OGASES;FOODPRO;segafos;fega_otherInd;tdfosgai;1;
;OGASES;INONSPEC;segafos;fega_otherInd;tdfosgai;1;
;OGASES;MACHINE;segafos;fega_otherInd;tdfosgai;1;
;OGASES;MINING;segafos;fega_otherInd;tdfosgai;1;
;OGASES;NONFERR;segafos;fega_otherInd;tdfosgai;1;
;OGASES;PAPERPRO;segafos;fega_otherInd;tdfosgai;1;
;OGASES;TEXTILES;segafos;fega_otherInd;tdfosgai;1;
;OGASES;TRANSEQ;segafos;fega_otherInd;tdfosgai;1;
;OGASES;WOODPRO;segafos;fega_otherInd;tdfosgai;1;
;OILSHALE;NONMET;sesofos;feso_cement;tdfossoi;1;
;OILSHALE;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;OILSHALE;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;OILSHALE;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;OILSHALE;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;OILSHALE;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;OILSHALE;TOTIND;sesofos;feso_steel;tdfossoi;1;
;OILSHALE;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;MINING;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;OILSHALE;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;ONONSPEC;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;ONONSPEC;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;ONONSPEC;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;ONONSPEC;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;ONONSPEC;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;ONONSPEC;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;ONONSPEC;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;ONONSPEC;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;ONONSPEC;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;OTHKERO;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;OTHKERO;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;OTHKERO;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;OTHKERO;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;OTHKERO;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;OTHKERO;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;OTHKERO;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;OTHKERO;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;OVENCOKE;NONMET;sesofos;feso_cement;tdfossoi;1;
;OVENCOKE;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;OVENCOKE;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;OVENCOKE;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;OVENCOKE;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;OVENCOKE;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;OVENCOKE;TOTIND;sesofos;feso_steel;tdfossoi;1;
;OVENCOKE;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;MINING;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;OVENCOKE;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PARWAX;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;PARWAX;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;PARWAX;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;PARWAX;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;PARWAX;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;PARWAX;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;PARWAX;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;PARWAX;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;PARWAX;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;PATFUEL;NONMET;sesofos;feso_cement;tdfossoi;1;
;PATFUEL;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;PATFUEL;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PATFUEL;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PATFUEL;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PATFUEL;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PATFUEL;TOTIND;sesofos;feso_steel;tdfossoi;1;
;PATFUEL;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;MINING;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;PATFUEL;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;NONMET;sesofos;feso_cement;tdfossoi;1;
;PEAT;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;PEAT;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PEAT;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PEAT;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PEAT;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PEAT;TOTIND;sesofos;feso_steel;tdfossoi;1;
;PEAT;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;MINING;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;PEAT;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;NONMET;sesofos;feso_cement;tdfossoi;1;
;PEATPROD;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;PEATPROD;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PEATPROD;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PEATPROD;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PEATPROD;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PEATPROD;TOTIND;sesofos;feso_steel;tdfossoi;1;
;PEATPROD;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;MINING;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;PEATPROD;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;NONMET;sesofos;feso_cement;tdfossoi;1;
;PETCOKE;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;PETCOKE;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PETCOKE;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PETCOKE;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;PETCOKE;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;PETCOKE;TOTIND;sesofos;feso_steel;tdfossoi;1;
;PETCOKE;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;MINING;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;PETCOKE;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;PRIMSBIO;NONMET;sesobio;feso_cement;tdbiosoi;1;
;PRIMSBIO;CHEMICAL;sesobio;feso_chemicals;tdbiosoi;1;
;PRIMSBIO;EBLASTFUR;sesobio;feso_steel;tdbiosoi;1;
;PRIMSBIO;ECOKEOVS;sesobio;feso_steel;tdbiosoi;1;
;PRIMSBIO;TBLASTFUR;sesobio;feso_steel;tdbiosoi;1;
;PRIMSBIO;TCOKEOVS;sesobio;feso_steel;tdbiosoi;1;
;PRIMSBIO;TOTIND;sesobio;feso_steel;tdbiosoi;1;
;PRIMSBIO;CONSTRUC;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;FOODPRO;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;INONSPEC;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;MACHINE;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;MINING;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;NONFERR;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;PAPERPRO;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;TEXTILES;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;TRANSEQ;sesobio;feso_otherInd;tdbiosoi;1;
;PRIMSBIO;WOODPRO;sesobio;feso_otherInd;tdbiosoi;1;
;REFFEEDS;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;REFFEEDS;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;REFFEEDS;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;REFFEEDS;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;REFFEEDS;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;REFFEEDS;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;REFFEEDS;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;REFFEEDS;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;REFFEEDS;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;REFINGAS;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;REFINGAS;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;REFINGAS;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;REFINGAS;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;REFINGAS;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;REFINGAS;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;REFINGAS;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;REFINGAS;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;RENEWNS;NONMET;sesobio;feso_cement;tdbiosoi;1;
;RENEWNS;CHEMICAL;sesobio;feso_chemicals;tdbiosoi;1;
;RENEWNS;EBLASTFUR;sesobio;feso_steel;tdbiosoi;1;
;RENEWNS;ECOKEOVS;sesobio;feso_steel;tdbiosoi;1;
;RENEWNS;TBLASTFUR;sesobio;feso_steel;tdbiosoi;1;
;RENEWNS;TCOKEOVS;sesobio;feso_steel;tdbiosoi;1;
;RENEWNS;TOTIND;sesobio;feso_steel;tdbiosoi;1;
;RENEWNS;CONSTRUC;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;FOODPRO;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;INONSPEC;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;MACHINE;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;MINING;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;NONFERR;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;PAPERPRO;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;TEXTILES;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;TRANSEQ;sesobio;feso_otherInd;tdbiosoi;1;
;RENEWNS;WOODPRO;sesobio;feso_otherInd;tdbiosoi;1;
;RESFUEL;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;RESFUEL;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;RESFUEL;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;RESFUEL;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;RESFUEL;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;RESFUEL;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;RESFUEL;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;RESFUEL;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;RESFUEL;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;SOLARTH;CONSTRUC;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;FOODPRO;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;INONSPEC;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;MACHINE;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;MINING;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;NONFERR;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;PAPERPRO;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;TEXTILES;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;TRANSEQ;sehe;fehe_otherInd;tdhei;0;
;SOLARTH;WOODPRO;sehe;fehe_otherInd;tdhei;0;
;SUBCOAL;NONMET;sesofos;feso_cement;tdfossoi;1;
;SUBCOAL;CHEMICAL;sesofos;feso_chemicals;tdfossoi;1;
;SUBCOAL;EBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;SUBCOAL;ECOKEOVS;sesofos;feso_steel;tdfossoi;1;
;SUBCOAL;TBLASTFUR;sesofos;feso_steel;tdfossoi;1;
;SUBCOAL;TCOKEOVS;sesofos;feso_steel;tdfossoi;1;
;SUBCOAL;TOTIND;sesofos;feso_steel;tdfossoi;1;
;SUBCOAL;CONSTRUC;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;FOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;INONSPEC;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;MACHINE;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;MINING;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;NONFERR;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;PAPERPRO;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;TEXTILES;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;TRANSEQ;sesofos;feso_otherInd;tdfossoi;1;
;SUBCOAL;WOODPRO;sesofos;feso_otherInd;tdfossoi;1;
;WHITESP;NONMET;seliqfos;feli_cement;tdfoshoi;1;
;WHITESP;CHEMICAL;seliqfos;feli_chemicals;tdfoshoi;1;
;WHITESP;EBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;WHITESP;ECOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;WHITESP;TBLASTFUR;seliqfos;feli_steel;tdfoshoi;1;
;WHITESP;TCOKEOVS;seliqfos;feli_steel;tdfoshoi;1;
;WHITESP;TOTIND;seliqfos;feli_steel;tdfoshoi;1;
;WHITESP;CONSTRUC;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;FOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;INONSPEC;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;MACHINE;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;MINING;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;NONFERR;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;PAPERPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;TEXTILES;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;TRANSEQ;seliqfos;feli_otherInd;tdfoshoi;1;
;WHITESP;WOODPRO;seliqfos;feli_otherInd;tdfoshoi;1;
;ADDITIVE;AGRICULT;seliqfos;feli_otherInd;tdfoshoi;1;
;ANTCOAL;AGRICULT;sesofos;feso_otherInd;tdfossoi;1;
;AVGAS;AGRICULT;seliqfos;feli_otherInd;tdfoshoi;1;
;BIODIESEL;AGRICULT;seliqbio;feli_otherInd;tdbiohoi;1;
;BIOGASES;AGRICULT;segabio;fega_otherInd;tdbiogai;1;
;BIOGASOL;AGRICULT;seliqbio;feli_otherInd;tdbiohoi;1;
;BITCOAL;AGRICULT;sesofos;feso_otherInd;tdfossoi;1;
;BITUMEN;AGRICULT;seliqfos;feli_otherInd;tdfoshoi;1;
;BKB;AGRICULT;sesofos;feso_otherInd;tdfossoi;1;
;BLFURGS;AGRICULT;segafos;fega_otherInd;tdfosgai;1;
;BROWN;AGRICULT;sesofos;feso_otherInd;tdfossoi;1;
;CHARCOAL;AGRICULT;sesobio;feso_otherInd;tdbiosoi;1;
;COALTAR;AGRICULT;seliqfos;feli_otherInd;tdfoshoi;1;
